longitude,latitude,note a,note b,make,model,type,integrated,date integrated,note c,disposition,status,statusChangeTimestamp,directions
-84.34912268,33.7739235,#24 - Ponce de Leon Ave NE Westbound at Moreland Ave NE,,,,flockPole,,,"Zone 6 LPR Study, permitting",,,,
-84.38309387,33.7516821,#25 - Jesse Hill Dr SE Northbound at Decatur St SE,,,,existingPole,,,"Zone 6 LPR Study, permitting",,,,
-84.48192,33.75496,"Delmar Ln NW & Linkwood Rd NW, Atlanta, GA 30311",,,,LPR,,,"West on Delmar & North on Linkwood, wishlist",,,,
-84.48443,33.76301,"Linkwood Rd NW & Collier Dr NW, Atlanta, GA 30318",,,,LPR,,,"North on Collier& East on Collier, wishlist",,,,
-84.47003,33.76362,"Collier Dr NW & Hamilton E Holmes Dr NW, Atlanta, GA 30318",,,,LPR,,,"North on Hamilton E Holmes & East on Joseph E Boone, wishlist",,,,
-84.451408,33.764664,Joseph E Boone & Aderson Ave Nw,,,,LPR,,,"East on Joseph E Boone & south on Anderson, wishlist",,,,
-84.44604,33.75381,"Anderson Ave NW & Penelope Rd NW, Atlanta, GA 30314",,,,LPR,,,"North on Anderson Ave & West on Penelope , wishlist",,,,
-84.4631,33.7552,"Verbena St NW & Fairfield Pl NW, Atlanta, GA 30314",,,,LPR,,,"North on Fairfield Pl , wishlist",,,,
-84.47195,33.76913,"Hamilton E Holmes Dr NW & Baker Rd NW, Atlanta, GA 30318",,,,LPR,,,"North on H E Holmes & East on Baker st, wishlist",,,,
-84.48499,33.77179,"Oldknow Dr NW & Waterford Rd NW, Atlanta, GA 30318",,,,LPR,,,"West on Waterford & East on Oldknow, wishlist",,,,
-84.4925,33.78269,"Harwell Rd NW & Skipper Pl NW, Atlanta, GA 30318",,,,LPR,,,"South on Harwell, wishlist",,,,
-84.44737,33.76364,"Joseph E Boone Blvd NW & Simpson Terrace NW, Atlanta, GA 30314",,,,LPR,,,"West on Joseph E Boone, wishlist",,,,
-84.43295,33.76354,"Joseph E Boone Blvd NW & Chappell Rd NW, Atlanta, GA 30314",,,,LPR,,,"West on Joseph E Boone & north on Chappell Rd, wishlist",,,,
-84.44099,33.76804,"North Ave NW & W Lake Ave NW, Atlanta, GA 30318",,,,LPR,,,"West on North Ave & South on W Lake , wishlist",,,,
-84.43291,33.7679,"North Ave NW & Chappell Rd NW, Atlanta, GA 30331",,,,LPR,,,"North on Chappell , wishlist",,,,
-84.46372,33.76963,"Baker Rd NW & Center Hill Ave NW, Atlanta, GA 30318",,,,LPR,,,"West on Baker Rd , wishlist",,,,
-84.45649,33.77021,"Baker Rd NW & Arlington Circle NW, Atlanta, GA 30318",,,,LPR,,,"East on North Ave , wishlist",,,,
-84.44928,33.77112,"Baker Rd NW & S Elizabeth Pl NW, Atlanta, GA 30318",,,,LPR,,,"West on Baker Rd , wishlist",,,,
-84.508675,33.769459,"Collier Rd nw & Bolton Rd Nw Atlanta, GA 30331",,,,LPR,,,"North on Bolton rd East on Collier Rd, wishlist",,,,
-84.500125,33.778599,Fairburn Rd & Bolton Rd,,,,LPR,,,"North on  Bolton Rd, wishlist",,,,
-84.494476,33.787815,Bolton Rd Nw & Donald Lee Hollowell Pkwy Nw,,,,LPR,,,"South on Bolton East on Donald Lee Hollowell Pkwy Nw, wishlist",,,,
-84.47641,33.78907,"James Jackson Pkwy NW & The Peaks at West Atlanta, Atlanta, Georgia 30318",,,,LPR,,,"South on James Jackson Pwky, wishlist",,,,
-84.475645,33.80214,"James Jackson Pkwy NW & Browntown Rd, Atlanta, Georgia 30318",,,,LPR,,,"Four way, wishlist",,,,
-84.483139,33.804356,"Bolton Rd Nw & Browntown Rd Nw Atlanta, Georgia 30318",,,,LPR,,,"North on Bolton & East on Browntown, wishlist",,,,
-84.48758,33.801062,"Bolton Rd Nw & Northwest Dr Nw Atlanta, Georgia 30318",,,,LPR,,,"North on Bolton Rd , wishlist",,,,
-84.490059,33.796478,Bolton Rd Nw & Northwest Dr ,,,,LPR,,,"South on bolton Rd, wishlist",,,,
-84.45321,33.78316,"Johnson Rd NW & Jones Ave NW, Atlanta, GA 30318",,,,LPR,,,"North on Johnson Rd, wishlist",,,,
-84.442184,33.785442,"Johnson Rd NW & Grove park Pl NW, Atlanta, GA 30318",,,,LPR,,,"South On Johnson Rd, wishlist",,,,
-84.4367,33.7884,"W Marietta St Nw & Perry Blvd NW, Atlanta, GA 30318",,,,LPR,,,"West on W Marietta St Nw, wishlist",,,,
-84.458183,33.802654,"Perry Blvd Nw & Mary George Ave Nw Atlanta, GA 30318",,,,LPR,,,"Mary George Westbound, wishlist",,,,
-84.43632,33.80249,"Marietta Blvd NW & Carroll Dr NW, Atlanta, GA 30318",,,,LPR,,,"South on Marietta Blvd, wishlist",,,,
-84.42783,33.78632,"Marietta Blvd NW & W Marietta St NW, Atlanta, GA 30318",,,,LPR,,,"All 4 way at ntersection , wishlist",,,,
-84.459058,33.816356,"La Dawn Ln NW & Harry Brook Dr NW, Atlanta, GA 30318",,,,LPR,,,"East on La Dawn , wishlist",,,,
-84.44875,33.80727,"Marietta Rd NW & Dupont Commons Dr NW, Atlanta, GA 30318",,,,LPR,,,"South on Marietta Rd, wishlist",,,,
-84.4366,33.78839,"W Marietta St NW & Perry Blvd NW, Atlanta, GA 30318",,,,LPR,,,"All 4 way at Intersection , wishlist",,,,
-84.42213,33.78955,"Huff Rd NW & Fairmont Ave NW, Atlanta, GA 30318",,,,LPR,,,"East on Huff rd , wishlist",,,,
-84.366653,33.815918,"Piedmont Rd NE & Lakeshore Dr NE , Atlanta, GA 30324",,,,LPR,,,"North on Piedmont, wishlist",,,,
-84.367552,33.820639,"Piedmont Rd NE & Lindbergh Way NE , Atlanta, GA 30324",,,,LPR,,,"North on Piedmont East on Lindbergh, wishlist",,,,
-84.36716,33.82575,"Piedmont Rd NE & Sidney Marcus Blvd NE, Atlanta, GA 30324",,,,LPR,,,"South on Piedmont, wishlist",,,,
-84.362061,33.820644,"Lindbergh Dr NE & Cosmopolitan DR NE, Atlanta, GA 30324",,,,LPR,,,"West on Lindbergh, wishlist",,,,
-84.351677,33.818447,"Lindbergh Dr NE & Cheshire Bridge Rd NE, Atlanta, GA 30324",,,,LPR,,,"West on Lindbergh South on Cheshire Bridge Rd, wishlist",,,,
-84.352871,33.825814,"Lenox Rd NE & Buford HWY NE , Atlanta, GA 30324",,,,LPR,,,"North on Lenox Rd, wishlist",,,,
-84.368065,33.831223,Piedmont Rd Ne & E Wesley Rd NE ,,,,LPR,,,"North on Piedmont , wishlist",,,,
-84.378537,33.828697,E Wesley  Rd NE & Acorn Way NE ,,,,LPR,,,"East on Wesley Rd, wishlist",,,,
-84.415393,33.787815,Huff Rd & Earnest St Nw ,,,,LPR,,,"West on Huff RD, wishlist",,,,
-84.416019,33.799636,Howell Mill Rd & Chattahooche Ave,,,,LPR,,,"West on Chattachoochee Ave , wishlist",,,,
-84.415466,33.79528,Howell Mill Rd & Old Chattahooche Ave,,,,LPR,,,"North on Howell Mill Rd, wishlist",,,,
-84.41408,33.73584,"Lee St SW & Oglethorpe Ave SW, Atlanta, GA 30310",,,,LPR,,,"Oglethorpe Ave Westbound, wishlist",,,,
-84.4141,33.73344,"Lee St SW & Beecher St SW, Atlanta, Georgia, 30310",,,,LPR,,,"Beecher St Westbound, wishlist",,,,
-84.41771,33.738,"Joseph E Lowery Blvd SW & Ralph David Abernathy Blvd SW, Atlanta, Georgia, ",,,,LPR,,,"SW & Ralph David Abernathy Blvd Westbound, wishlist",,,,
-84.48839,33.75563,"Delmar Ln NW & Stratford Dr NW, Atlanta, GA 30311",,,,LPR,,,"Stratford Dr Westbound, wishlist",,,,
-84.475056,33.753749,Peyton Rd & MLLK Jr Dr,,,,LPR,,,"MLK Jr Westbound, wishlist",,,,
-84.508213,33.74882,"225 Fairburn Rd SW, Atlanta, GA 30331",,,,LPR,,,"Boulder Park Westbound, wishlist",,,,
-84.51803,33.74724,"Boulder Park Dr SW & Wilson Mill Rd SW, Atlanta, GA 30331",,,,LPR,,,"Boulder Park Westbound, wishlist",,,,
-84.5152,33.75681,"Bakers Ferry Rd SW & Wilson Mill Rd SW, Atlanta, GA 30331",,,,LPR,,,"& Wilson Mill Rd Southbound, wishlist",,,,
-84.52795,33.74623,"Boulder Park Dr SW & Dollar Mill Rd SW, Atlanta, GA 30331",,,,LPR,,,"& Dollar Mill Rd Southbound, wishlist",,,,
-84.49032,33.72016,"Childress Dr SW & Cascade Rd SW, Atlanta, GA 30311",,,,LPR,,,"Cascade Rd Westbound, wishlist",,,,
-84.47151,33.72016,"Cascade Rd SW & Dodson Dr SW, Atlanta, GA 30311",,,,LPR,,,"Dodson Dr Southbound, wishlist",,,,
-84.52113,33.70829,"Kimberly Rd SW & Melvin Dr SW, Atlanta, GA 30331",,,,LPR,,,"Melvin Dr Eastbound, wishlist",,,,
-84.53507,33.69603,"County Line Rd SW & Campbellton Rd SW, Atlanta, GA 30331",,,,LPR,,,"County Line Southbound, wishlist",,,,
-84.51886,33.69356,"Campbellton Rd SW & Butner Rd SW, Atlanta, GA 30331",,,,LPR,,,"Butner Rd Southbound, wishlist",,,,
-84.52718,33.68874,"Butner Rd SW & Niskey Lake Rd SW, Atlanta, GA 30331",,,,LPR,,,"Butner Rd Westbound, wishlist",,,,
-84.511421,33.690624,"3764 Campbellton Rd SW, Atlanta, GA 30331",,,,LPR,,,"Campbellton Rd Westbound, wishlist",,,,
-84.49375,33.69824,"Panther Trail SW & Mt Gilead Rd SW, Atlanta, GA 30311",,,,LPR,,,"Mt Gilead Rd Westbound, wishlist",,,,
-84.48168,33.7063,"Harbin Rd SW & Landrum Dr SW, Atlanta, GA 30311",,,,LPR,,,"Harbin Rd Southbound, wishlist",,,,
-84.476082,33.702374,"2694 Campbellton Rd SW, Atlanta, GA 30311",,,,LPR,,,"Dodson Rd Nothbound, wishlist",,,,
-84.457474,33.706448,"Delow & 2105 Campbellton Rd SW, Atlanta, GA 30311",,,,LPR,,,"Delowe Dr Northbound, wishlist",,,,
-84.44369,33.71155,"Campbellton Rd SW & Stanton Rd SW, Atlanta, GA 30311",,,,LPR,,,"Stanton Rd Southbound, wishlist",,,,
-84.43759,33.7225,"Westmont Rd SW & Avon Ave SW, Atlanta, GA 30311",,,,LPR,,,"Avon Ave Westbound, wishlist",,,,
-84.43754,33.7334,"Beecher St SW & Cascade Ave SW, Atlanta, GA 30310",,,,LPR,,,"Beecher St Eastbound, wishlist",,,,
-84.42743,33.72226,"Oakland Dr SW & Avon Ave SW, Atlanta, GA 30310",,,,LPR,,,"Oakland Ave Northbound, wishlist",,,,
-84.41747,33.72728,"Lee St SW & Donnelly Ave SW, Atlanta, GA 30310",,,,LPR,,,"Donnelly Ave Westbound, wishlist",,,,
-84.49478,33.67832,"Hogan Rd SW & Stone Hogan Connector Rd SW, Atlanta, GA 30331",,,,LPR,,,"Stone Hogan Connector Rd Northbound, wishlist",,,,
-84.508965,33.659988,"3781 Redwine Rd, Atlanta, GA 30331",,,,LPR,,,"Redwine Rd Westbound, wishlist",,,,
-84.519203,33.664852,"3281 Fairburn Rd SW, Atlanta, GA 30331",,,,LPR,,,"Fairburn Rd Northbound, wishlist",,,,
-84.514313,33.67347,"3841 Hogan Rd SW, Atlanta, GA 30331",,,,LPR,,,"Boulder Park Westbound, wishlist",,,,
-84.434196,33.714558,"Campbellton Rd & Ventian Dr SW Atlanta, GA 30310",,,,LPR,,,"Venetian Dr westbound, wishlist",,,,
-84.455574,33.707203,"Campbellton Rd & Central Villa SW, Atlanta, GA 30311",,,,LPR,,,"Central Villa Dr Northbound, wishlist",,,,
-84.40654,33.74627,"Northside Dr SW & McDaniel St SW, Atlanta, GA 30313",,,,LPR,,,"North  on Northside Dr, wishlist",,,,
-84.40448,33.748875,"Atlanta Student & Northside Dr SW, Atlanta, GA 30303",,,,LPR,,,"North on Northside Dr , wishlist",,,,
-84.402845,33.753928,"Northside Dr & Mitchell St SW, Atlanta, GA 30303",,,,LPR,,,"North on Northside Dr and East on Mitchell St, wishlist",,,,
-84.39302,33.75093,"Peachtree St SW & Mitchell St SW, Atlanta, GA 30303",,,,LPR,,,"North on Peachtree St Sw  , wishlist",,,,
-84.38982,33.75078,"Central Ave SW & Martin Luther King Jr Dr SW, Atlanta, GA 3030",,,,LPR,,,"East on MLK Jr Dr, wishlist",,,,
-84.38427,33.75447,"Edgewood Ave SE & Courtland St NE, Atlanta, GA 30303",,,,LPR,,,"North on Courtland , wishlist",,,,
-84.387681,33.758481,"Peachtree St & Ellis St NW, Atlanta, GA 30303",,,,LPR,,,"North on Peachtree St Sw  and East on Ellis St, wishlist",,,,
-84.38575,33.76453,"Peachtree St & Ralph McGill Blvd NE, Atlanta, GA 30308",,,,LPR,,,"North on Peachtree St and East on Ivan Allen Jr Blvd, wishlist",,,,
-84.39994,33.77083,"North Ave NW & Marietta St NW, Atlanta, GA 30313",,,,LPR,,,"East on North and South on Marietta St , wishlist",,,,
-84.390671,33.771351,"North Ave Williams St Nw Atlanta, GA 30313",,,,LPR,,,"South on Williams , wishlist",,,,
-84.36868,33.78177,"10th St NE & Monroe Dr NE, Atlanta, GA 30309",,,,LPR,,,"West on 10th St, wishlist",,,,
-84.390549,33.781521,"10th St & Williams St Ne Atlanta, GA 30309",,,,LPR,,,"North on Williams St , wishlist",,,,
-84.39164,33.781555,10 th St & Techwood Dr Ne Atlanta ,,,,LPR,,,"South on Techwood and west on 10th St, wishlist",,,,
-84.39873,33.78618,"14th St NW & State St NW, Atlanta, GA 30318",,,,LPR,,,"East on 14th St, wishlist",,,,
-84.39043,33.78656,"Williams St NW & 14th St NW, Atlanta, GA 30309",,,,LPR,,,"North on Williams , wishlist",,,,
-84.382217,33.78653,"Juniper St Ne & 14th St Nw Atlanta, GA 30309",,,,LPR,,,"South on Juniper, wishlist",,,,
-84.393311,33.791237,"17th St & Fowler St Nw Atlanta , Ga 30363",,,,LPR,,,"East on 17th St, wishlist",,,,
-84.33086,33.77369,Ponce De Leon Ave NE westbound at Clifton Rd NE,,,,LPR,,, wishlist,,,,
-84.35861,33.76821,Freedom Pkwy NE westbound  at Ralph McGill Blvd NE,,,,LPR,,, wishlist,,,,
-84.35252,33.76906,N Highland Ave NE southbound at Freedom Pkwy NE,,,,LPR,,, wishlist,,,,
-84.37364,33.76397,Parkway Dr NE northbound at Ralph Mcgill Blvd NE,,,,LPR,,, wishlist,,,,
-84.3492,33.7476, Memorial Dr SE eastbound at Moreland Ave SE,,,,LPR,,, wishlist,,,,
-84.34948,33.71549,Moreland Ave SE northbound at Custer Ave SE,,,,LPR,,, wishlist,,,,
-84.368523,33.717098,Custer Ave SE eastbound at Boulevard SE,,,,LPR,,, wishlist,,,,
-84.349227,33.740172,Glenwood Ave SE westbound at Moreland Ave SE,,,,LPR,,, wishlist,,,,
-84.349104,33.765574,Euclid Ave NE westbound  at Moreland Ave NE,,,,LPR,,, wishlist,,,,
-84.3492,33.764959,Mclendon Ave NE eastbound at Moreland Ave NE,,,,LPR,,, wishlist,,,,
-84.34183,33.76179,Oakdale Rd NE northbound at Dekalb Ave NE,,,,LPR,,, wishlist,,,,
-84.358259,33.742917,Bill Kenedy Way SE northbound at I-20 off ramp,,,,LPR,,, wishlist,,,,
-84.37802,33.75439,Edgewood Ave SE eastbound at Fort St SE,,,,LPR,,, wishlist,,,,
-84.36905,33.78051,Virginia Ave NE eastbound at Monroe Dr NE,,,,LPR,,, wishlist,,,,
-84.35432,33.78238,N Highland Ave NE southbound at Virginia Ave NE,,,,LPR,,, wishlist,,,,
-84.35249,33.77382,N Highland Ave NE northbound at Ponce de Leon Ave NE,,,,LPR,,, wishlist,,,,
-84.35567,33.78993,N Highland Ave NE southbound at Courtenay Dr NE,,,,LPR,,, wishlist,,,,
-84.37203,33.76137,Boulevard NE northbound at Highland Ave NE,,,,LPR,,, wishlist,,,,
-84.367799,33.763974,Ralph Mcgill Blvd NE eastbound at Glen Iris Dr NE,,,,LPR,,, wishlist,,,,
-84.367869,33.76133,Glen Iris Dr NE northbound at Highland Ave NE,,,,LPR,,, wishlist,,,,
-84.367713,33.771165,Glen Iris Dr NE southbound at North Ave NE,,,,LPR,,, wishlist,,,,
-84.35789,33.76301,N Highland Ave NE westbound at Elizabeth St NE,,,,LPR,,, wishlist,,,,
-84.412431,33.734439,Murphy Avenue @ Shelton,,,,LPR,,,"NB/SB, wishlist",,,,
-84.380481,33.658146,Ruby Harper Road @ Blair Villa Drive,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3823305,33.683481,Browns Mill Road @ Linda,,,,LPR,,,"EB/WB, wishlist",,,,
-84.3736005,33.688827,Browns Mill Road @ McWilliams,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3934725,33.672843,Mt. Zion Road @ Hapeville Road,,,,LPR,,,"EB/WB, wishlist",,,,
-84.417102,33.714351,Deckner Avenue @ Hartford,,,,LPR,,,"EB/WB, wishlist",,,,
-84.375522,33.715161,McDonough Boulevard @ Eric,,,,LPR,,,"EB/WB, wishlist",,,,
-84.368601,33.71382,Boulevard @ McDonough,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3786315,33.722055,Hill Street @ Englewood,,,,LPR,,,"NB/SB, wishlist",,,,
-84.391848,33.661008,Empire Blvd @ Empire Way,,,,LPR,,,"NB/SB, wishlist",,,,
-84.384747,33.660603,Brownsmill Road @ Zip Industrial Blvd,,,,LPR,,,"NE/SW, wishlist",,,,
-84.3868395,33.668478,Oak Drive @ Ward Drive,,,,LPR,,,"EB/WB, wishlist",,,,
-84.3834285,33.6735,Brownsmill Road @ Mt. Zion,,,,LPR,,,"NB/SB, wishlist",,,,
-84.379869,33.71013,Lakewood Avenue @ Lethea,,,,LPR,,,"NB/SB, wishlist",,,,
-84.37678935,33.7031269,1885 Jonesboro Road,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3763905,33.706728,Sawtell Avenue @ Richmond,,,,LPR,,,"EB/WB, wishlist",,,,
-84.3818625,33.710805,Jonesboro Road @ Dorothy,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3819885,33.720678,Milton Avenue @ Milton Terr,,,,LPR,,,"SE/NW, wishlist",,,,
-84.401658,33.722145,McDaniel Street @ University,,,,LPR,,,"SB, wishlist",,,,
-84.408129,33.734412,Metropolitan Avenue @ Shelton,,,,LPR,,,"NB/SB, wishlist",,,,
-84.408183,33.739281,Metropolitan/RDA/Northside,,,,LPR,,,"All Dir, wishlist",,,,
-84.399012,33.697944,Pryor Road @ Lakewood,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3898995,33.69762,Macon Drive @ Polar Rock Road,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3673995,33.680259,Cleveland Avenue @ Jonesboro Road,,,,LPR,,,"EB/WB, wishlist",,,,
-84.365559,33.648381,Conley Road @ Jonesboro Road,,,,LPR,,,"EB/WB, wishlist",,,,
-84.3636015,33.668055,Hutchins Road @ Katomarick,,,,LPR,,,"EB/WB, wishlist",,,,
-84.400344,33.681141,Forrest Hills Dr SW @ Cleveland Avenue,,,,LPR,,,"NB/SB, wishlist",,,,
-84.38778,33.741882,Hank Aaron Drive @ Fulton,,,,LPR,,,"NB/SB, wishlist",,,,
-84.38805,33.68898,Bromack @ Baywood,,,,LPR,,,"EB/WB, wishlist",,,,
-84.3887025,33.684561,Macon Drive @ Lois,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3803685,33.696954,Harper Road @ Meador,,,,LPR,,,"EB/WB, wishlist",,,,
-84.421539,33.707061,Langston Avenue @ Victory,,,,LPR,,,"NB/SB, wishlist",,,,
-84.4224705,33.704442,Osborne Street @ Evans,,,,LPR,,,"EB/WB, wishlist",,,,
-84.41835431,33.725977,Murphy Avenue @ Katherwood,,,,LPR,,,"NB/SB, wishlist",,,,
-84.4182495,33.702741,Sylvan Road @ Bridegewater,,,,LPR,,,"NB/SB, wishlist",,,,
-84.3507405,33.70068,Isa Drive @ Kippling,,,,LPR,,,"EB/WB, wishlist",,,,
-84.393432,33.717042,Pryor Road @ Moury Ave,,,,LPR,,,"EB/WB, wishlist",,,,
-84.42526,33.763273,1156 Joseph E Boone Blvd NW,,,,Quad,,, APF - TAD District 3,,,,
-84.44604,33.75381,Penelope Rd NW and Anderson Ave NW,,,,PTZ,,, APF - TAD District 3,,,,
-84.40658,33.753939,Walnut St SW & Tatnall St SW,,,,PTZ,,, APF - TAD District 3,,,,
-84.44884,33.75505,Anderson Ave NW and Verbena St NW,,,,PTZ,,, APF - TAD District 3,,,,
-84.4498,33.75788,Calloway Dr NW and Anderson Ave NW,,,,PTZ,,, APF - TAD District 3,,,,
-84.44423,33.75803,Calloway Dr NW Westbound at W Lake Ave NW,,,,LPR,,, APF - TAD District 3,,,,
-84.44604,33.76403,Joseph E Boone Blvd NW Eastbound at Whitaker Cir NW,,,,LPR,,, APF - TAD District 3,,,,
-84.406497,33.752125,Walnut St SW & Beckwith St SW,,,,PTZ,,, APF - TAD District 3,,,,
-84.45584,33.763675,Joseph E Boone Blvd NW and New Jersey,,,,PTZ,,, APF - TAD District 3,,,,
-84.43202,33.75372,MLK Jr Dr NW & Chicamauga Ave SW,,,,PTZ,,, APF - TAD District 3,,,,
-84.45258,33.7611,Morehouse Dr NW and Morris Brown Ave NW,,,,PTZ,,, APF - TAD District 3,,,,
-84.46555,33.761628,Joseph E Boone Blvd & Sewanee Ave ,,,,LPR,,, APF - TAD District 3,,,,
-84.45806,33.75516,Verbena St SW and Wadley St NW,,,,PTZ,,, APF - TAD District 3,,,,
-84.47135,33.7901173,2500 Center Street NW,Top 25 Apts new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.490364,33.7524374,3086 Middleton Rd NW,Top 25 Apts new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.393366,33.7170657,201 Moury Ave SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.492891,33.7532274,62 Harwell Rd NW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.457395,33.7023162,1991 Delowe Drive SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.407456,33.7467026,600 Greensferry Ave SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.389807,33.6728107,50 Mount Zion Rd SW,Top 25 Apts new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.492344,33.6849717,3000 Continental Colony Pkwy SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.414632,33.7564992,60 Paschal Blvd NW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.403785,33.7337461,765 McDaniel St NW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.374964,33.6804859,445 Cleveland Avenue SE,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.33345,33.757649,1572 Hardee St NE,Top 25 Apts new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.404983,33.7398038,520 Fulton St SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.4587,33.7828875,1033 Hollywood Rd NW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.46365,33.7044355,2328 Campbellton Rd SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.394232,33.6823273,2637 Old Hapeville Rd SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.483807,33.7551664,2948 Delmar Lane NW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.39651,33.7419562,259 Richardson St SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.358127,33.8415605,3200 Lenox Rd NE,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.447779,33.710415,1829 Campbellton Rd SW,Top 25 Apts new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.415346,33.7547266,Mlk Jr Dr SW & Mayson Turner Rd SW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.419299,33.7454829,Sells Ave SW & Legacy Dr Sw,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.424003,33.7634596,Joseph E Boone Blvd NW & Mayson Turner Rd NW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.417295,33.7729895,Donald Hollowell Pkwy NW & Joseph Lowery Blvd NW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.441934,33.7726828,Donald Lee Hollowell Pkwy NW & W Lake Ave NW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.412551,33.7633946,Joseph E Boone Blvd NW & James P Brawley Dr NW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.494472,33.7877187,Donald Hollowell Pkwy NW & Bolton Rd NW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.438617,33.8102186,Marietta Blvd NW and Chattahoochee Ave NW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.470123,33.7900551,Hightower Rd NW and Center St NW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.388792,33.681071,Cleveland Ave Se & Macon Dr SW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.384314,33.6810138,Cleveland Avenue SE @ Browns Mill Road SE,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.380248,33.7061448,Lakewood Ave SE & Adair Ave SE,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.379384,33.7063904,Jonesboro Rd Se & Adair Ave SE,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.36652,33.6503576,3833 Jonesboro Rd SE,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.371454,33.6734792,2980 Jonesboro Road SE,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.391006,33.7304461,Atlanta Ave SE & Washington St SW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.399206,33.7268816,Delevan St SW and Garibaldi St SW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.404075,33.7256669,Fletcher St SW and Coleman St SW,Zone 1 3 4 new install,,,PTZ/QUAD,,,apd future camera poab 20230628,,,,
-84.401689,33.7280542,Arthur St SW and McDaniel St SW,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.388297,33.7127349,Moury Ave SW and Benjamin Bickers Dr SE,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.380442,33.7050112,Claire Dr SE and Lakewood Ave SE,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
-84.385176,33.7021578,Lakewood Ave SE and Shadydale Ave SE,Zone 1 3 4 new install,,,PTZ,,,apd future camera poab 20230628,,,,
